customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0155-MXSTA,Female,0,No,No,13,Yes,DSL,Month-to-month,Bank transfer (automatic),65.68,853.2,No
0849-XVKRR,Female,0,No,No,70,Yes,No,Two year,Bank transfer (automatic),20.58,1446.51,No
0461-PHLOJ,Female,0,Yes,Yes,59,Yes,No,Two year,Bank transfer (automatic),20.77,1235.81,No
8452-YDQVE,Female,0,No,No,52,Yes,No,Two year,Bank transfer (automatic),24.36,1265.88,No
8409-YJUGK,Female,0,No,No,63,Yes,DSL,Two year,Electronic check,50.38,3155.31,No
5424-SHFCJ,Male,0,Yes,Yes,1,Yes,No,Month-to-month,Credit card (automatic),24.46,24.52,Yes
3817-SECZW,Male,1,No,No,39,Yes,No,One year,Bank transfer (automatic),21.29,828.52,No
5577-ACPDL,Male,0,Yes,Yes,18,Yes,No,Month-to-month,Bank transfer (automatic),23.98,432.12,Yes
4876-SNHTH,Female,0,No,Yes,28,No,No,Month-to-month,Mailed check,23.94,665.94,No
9719-TOKRD,Male,0,No,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,101.12,5014.59,No
9022-ORJMT,Male,0,No,No,62,Yes,DSL,Two year,Electronic check,71.31,4409.66,No
0085-DJAHN,Male,0,No,No,4,Yes,No,Month-to-month,Bank transfer (automatic),21.92,88.28,Yes
2201-UAEXP,Male,0,Yes,Yes,37,Yes,No,One year,Mailed check,24.65,911.22,No
7653-FNTAS,Male,0,Yes,No,13,Yes,No,Month-to-month,Bank transfer (automatic),20.4,265.01,Yes
9137-UXVVC,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.53,1141.53,Yes
9494-BUPSF,Female,0,No,No,36,Yes,Fiber optic,One year,Bank transfer (automatic),91.3,3272.02,Yes
1929-XEVOL,Female,0,Yes,Yes,67,Yes,DSL,Two year,Mailed check,64.89,4376.99,No
6637-XUFGS,Male,1,No,No,3,Yes,No,Month-to-month,Mailed check,24.74,74.04,No
7428-NAJZO,Male,0,Yes,Yes,8,Yes,No,Month-to-month,Bank transfer (automatic),24.29,193.43,No
4967-YVXHX,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),90.49,900.41,Yes
9109-VGTUD,Female,1,Yes,Yes,70,Yes,DSL,Two year,Bank transfer (automatic),67.39,4697.92,No
1746-WVYYK,Male,1,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Electronic check,89.45,804.92,No
9627-DERYN,Female,0,Yes,No,41,Yes,Fiber optic,One year,Electronic check,88.72,3669.01,No
4256-SAQWY,Male,0,No,No,68,Yes,No,Two year,Credit card (automatic),24.09,1625.71,No
5546-BUUCL,Male,1,No,No,4,No,No,Month-to-month,Credit card (automatic),20.96,84.5,No
5717-XGEBG,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Electronic check,109.16,1730.39,Yes
0613-ZUVQO,Female,0,Yes,No,3,Yes,No,Month-to-month,Mailed check,20.23,60.1,No
4179-FSCDD,Male,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Mailed check,93.11,742.22,No
3092-KCDIE,Male,0,No,No,2,Yes,DSL,Month-to-month,Credit card (automatic),50.39,99.93,Yes
1946-WZZYP,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Electronic check,93.7,1313.31,Yes
8195-YRQHO,Female,0,Yes,Yes,59,Yes,DSL,Month-to-month,Electronic check,66.75,3903.12,No
3645-TZYOB,Female,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),99.82,1494.88,No
5315-HDHXN,Female,0,Yes,Yes,26,Yes,No,One year,Credit card (automatic),22.27,577.55,No
3543-KEBWS,Female,0,Yes,No,3,Yes,No,Month-to-month,Mailed check,20.78,62.44,No
3168-PGSPO,Male,1,No,No,7,Yes,No,Month-to-month,Electronic check,24.73,172.83,Yes
7806-QMPZZ,Female,0,Yes,Yes,45,Yes,Fiber optic,One year,Electronic check,92.39,4117.3,No
2799-AOOYE,Male,0,No,No,33,Yes,Fiber optic,One year,Bank transfer (automatic),95.65,3168.95,No
9319-KXBQV,Male,0,Yes,Yes,1,Yes,No,Month-to-month,Mailed check,20.34,20.19,Yes
8179-WGYXY,Female,0,No,No,1,Yes,No,Month-to-month,Electronic check,22.63,22.62,No
8479-LZVWZ,Female,0,No,Yes,3,Yes,DSL,Month-to-month,Mailed check,56.9,170.69,No
8046-VREPL,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Credit card (automatic),97.15,970.68,Yes
4243-PLJYB,Female,0,No,No,27,Yes,DSL,One year,Mailed check,70.98,1903.48,No
5927-ILFGR,Female,0,No,No,3,Yes,No,Month-to-month,Bank transfer (automatic),21.66,64.95,Yes
9297-KWDXP,Female,1,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Electronic check,89.89,2069.06,Yes
1863-PKTTQ,Female,0,No,No,37,Yes,Fiber optic,One year,Credit card (automatic),93.78,3495.84,Yes
7674-FZXNX,Male,1,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Credit card (automatic),87.21,699.62,Yes
2879-YEGFM,Male,0,Yes,No,19,Yes,DSL,Month-to-month,Electronic check,50.67,956.07,Yes
7146-FPWUH,Female,1,No,No,62,Yes,Fiber optic,Two year,Credit card (automatic),106.71,6678.77,No
5890-IFSBE,Male,0,Yes,Yes,8,No,DSL,Month-to-month,Electronic check,57.25,458.13,No
2192-RKKVZ,Male,0,No,Yes,40,Yes,Fiber optic,One year,Mailed check,108.02,4286.44,Yes
3389-WQRWR,Female,0,Yes,Yes,1,Yes,DSL,Month-to-month,Bank transfer (automatic),70.43,69.97,Yes
1322-WHJEG,Female,0,No,No,60,Yes,Fiber optic,Two year,Bank transfer (automatic),86.08,5182.11,No
1939-GFVLA,Female,1,No,No,3,Yes,DSL,Month-to-month,Electronic check,62.62,186.35,Yes
0833-JFYRA,Female,0,No,No,15,Yes,Fiber optic,One year,Credit card (automatic),109.53,1633.56,Yes
1517-DQEPY,Male,0,Yes,Yes,9,Yes,No,Month-to-month,Credit card (automatic),24.88,222.69,No
6317-VLFAV,Male,0,No,No,35,Yes,DSL,One year,Mailed check,51.62,1800.87,No
6136-XPIYW,Male,0,No,No,40,Yes,DSL,One year,Credit card (automatic),56.27,2238.68,No
0101-PVAFM,Male,1,Yes,No,40,Yes,Fiber optic,One year,Credit card (automatic),101.55,4062.39,No
8800-NDMOK,Male,0,Yes,Yes,48,Yes,Fiber optic,One year,Bank transfer (automatic),95.77,4616.79,No
1978-VRSPP,Female,0,No,No,33,Yes,Fiber optic,One year,Electronic check,93.01,3074.88,Yes
5590-YUKMD,Male,0,No,No,5,Yes,DSL,Month-to-month,Electronic check,72.76,366.48,Yes
2085-BOVNS,Male,0,No,No,57,Yes,Fiber optic,Two year,Mailed check,87.5,4971.14,No
5294-LNGPU,Female,0,Yes,Yes,5,Yes,No,Month-to-month,Bank transfer (automatic),20.47,101.89,No
8763-LZCUJ,Male,0,No,No,22,Yes,DSL,Month-to-month,Mailed check,72.02,1586.88,Yes
7489-YNSXU,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,Electronic check,92.97,3262.67,No
4424-VTHMH,Female,1,Yes,Yes,58,Yes,No,Two year,Mailed check,24.53,1413.05,No
4482-UBXPZ,Female,1,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,23.29,23.24,No
2319-XQDQV,Male,0,Yes,Yes,19,Yes,DSL,Month-to-month,Mailed check,73.39,1384.49,Yes
4764-SBPRL,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),102.89,611.43,No
9003-IRMJU,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),100.78,608.18,Yes
1776-KWNDF,Male,0,No,No,41,Yes,DSL,One year,Mailed check,66.03,2714.28,No
2063-UJKSC,Female,1,Yes,No,47,Yes,No,One year,Mailed check,20.67,975.13,No
4316-LFMMS,Female,1,Yes,No,63,No,DSL,One year,Mailed check,56.54,3529.95,No
9421-LFSDA,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),92.2,459.91,Yes
3934-XVGNF,Male,0,Yes,Yes,21,Yes,No,Month-to-month,Electronic check,23.24,483.26,Yes
5636-WNXTI,Female,1,Yes,Yes,59,Yes,No,Two year,Electronic check,24.84,1451.06,No
6465-ERBSF,Male,0,No,No,52,Yes,DSL,Two year,Bank transfer (automatic),56.51,2911.73,No
4564-ITYIQ,Male,0,Yes,Yes,64,Yes,No,Two year,Credit card (automatic),23.18,1470.26,No
3207-IFWON,Female,0,No,Yes,30,Yes,No,Month-to-month,Electronic check,24.33,727.7,Yes
4228-ISVSG,Female,0,Yes,Yes,39,Yes,DSL,Month-to-month,Electronic check,57.11,2222.58,No
1520-COWVP,Male,0,No,No,33,No,No,Month-to-month,Electronic check,20.65,685.56,Yes
0189-MCMIF,Female,0,No,Yes,48,Yes,DSL,Two year,Credit card (automatic),57.46,2771.09,No
9251-LQGPO,Male,0,No,Yes,9,Yes,DSL,Month-to-month,Bank transfer (automatic),51.01,463.44,No
2788-CJONC,Male,0,Yes,No,5,Yes,No,Month-to-month,Electronic check,20.38,101.93,No
6179-ILISC,Female,1,No,No,9,Yes,Fiber optic,Month-to-month,Credit card (automatic),92.85,839.95,Yes
4523-FCXTI,Female,0,Yes,Yes,3,Yes,No,Month-to-month,Credit card (automatic),24.83,74.2,No
9564-CEEAG,Female,0,Yes,No,24,Yes,No,Month-to-month,Mailed check,24.29,578.13,No
2760-DFEXW,Male,0,No,Yes,5,Yes,Fiber optic,Month-to-month,Electronic check,86.27,427.92,No
6679-TXRJB,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),107.32,108.16,Yes
9576-AFJXG,Male,0,Yes,Yes,61,Yes,Fiber optic,One year,Credit card (automatic),103.07,6345.09,No
5729-GJWXC,Male,1,Yes,Yes,44,Yes,DSL,Month-to-month,Electronic check,55.24,2454.83,Yes
4522-QBZCK,Male,1,Yes,Yes,5,Yes,DSL,Month-to-month,Bank transfer (automatic),69.25,348.99,No
8910-OZOYD,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),88.93,178.6,No
7125-KEDGO,Male,0,Yes,Yes,55,Yes,Fiber optic,Two year,Credit card (automatic),102.88,5642.63,No
2863-EZNNN,Male,0,No,No,40,Yes,DSL,Month-to-month,Bank transfer (automatic),52.12,2080.7,No
6060-VUESB,Male,0,No,No,8,No,No,Month-to-month,Credit card (automatic),24.6,196.59,Yes
8997-WLZZU,Male,0,No,Yes,9,Yes,No,Month-to-month,Bank transfer (automatic),24.96,223.35,No
4852-AAZRS,Male,0,No,No,55,Yes,DSL,Two year,Electronic check,68.91,3786.16,No
0753-ZXSSW,Female,0,No,No,61,Yes,No,Two year,Bank transfer (automatic),21.24,1296.07,No
5712-WNNCC,Female,0,Yes,Yes,9,Yes,No,Month-to-month,Bank transfer (automatic),23.89,215.37,No
7762-EQEPW,Male,1,Yes,No,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),87.76,1494.06,Yes
2154-LJJPA,Female,1,No,Yes,66,Yes,Fiber optic,Two year,Bank transfer (automatic),85.05,5564.75,Yes
7949-OKZMP,Female,0,No,No,17,Yes,No,One year,Credit card (automatic),23.32,395.55,No
5807-XIUCF,Female,0,No,No,17,Yes,No,Month-to-month,Mailed check,23.79,406.46,No
0182-AIZGH,Male,1,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,94.55,1032.03,Yes
2422-IYCEJ,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Electronic check,91.45,815.67,Yes
9937-QYQMD,Male,1,No,No,1,No,DSL,Month-to-month,Electronic check,56.73,56.44,Yes
2496-OCUQG,Female,0,Yes,No,11,Yes,DSL,Month-to-month,Bank transfer (automatic),70.32,775.89,Yes
0749-IVMLU,Female,0,No,Yes,41,Yes,DSL,One year,Bank transfer (automatic),70.76,2923.11,No
8554-YWOIH,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,104.06,313.97,Yes
1807-VDLMT,Male,0,Yes,Yes,35,Yes,No,Month-to-month,Electronic check,21.79,767.47,No
3375-BIPWW,Female,1,No,No,14,Yes,No,Month-to-month,Mailed check,22.83,316.84,Yes
1249-HQXZI,Female,0,Yes,No,40,Yes,Fiber optic,One year,Credit card (automatic),85.05,3411.59,No
0566-IDVQO,Male,0,Yes,No,6,Yes,DSL,Month-to-month,Bank transfer (automatic),59.8,355.8,No
0361-HGFKJ,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),91.18,90.7,Yes
0583-CYTTO,Female,0,Yes,Yes,1,Yes,DSL,Month-to-month,Electronic check,69.57,70.15,Yes
4961-DVBRB,Male,0,No,Yes,28,Yes,DSL,One year,Credit card (automatic),61.34,1727.66,No
9150-OQKSG,Female,1,Yes,No,60,Yes,No,Two year,Mailed check,22.22,1323.54,No
2496-QUYLJ,Female,1,No,No,25,Yes,No,Month-to-month,Credit card (automatic),24.29,605.35,No
3153-VPWWO,Male,0,No,No,3,Yes,DSL,Month-to-month,Electronic check,62.4,187.72,No
7933-PXYKZ,Male,0,Yes,No,1,Yes,DSL,Month-to-month,Mailed check,57.26,57.41,No
5003-GJFHI,Female,0,Yes,Yes,59,Yes,No,Month-to-month,Electronic check,20.69,1216.76,Yes
7355-VFQZT,Male,0,Yes,Yes,53,Yes,No,Two year,Credit card (automatic),21.87,1170.17,No
0993-RJZEK,Female,1,No,No,55,Yes,No,Two year,Mailed check,23.07,1269.07,No
8578-OFKWL,Male,0,No,No,51,Yes,DSL,One year,Mailed check,55.49,2827.28,No
3466-SFLIR,Female,1,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Credit card (automatic),95.22,1423.07,Yes
2734-UCLCJ,Female,0,Yes,Yes,4,Yes,No,Month-to-month,Mailed check,24.23,97.32,No
8404-JLZMM,Female,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),103.06,513.66,Yes
3663-OORAL,Female,0,Yes,Yes,39,Yes,DSL,One year,Credit card (automatic),60.48,2371.12,No
4590-SZBEE,Male,0,No,No,9,Yes,DSL,Month-to-month,Credit card (automatic),58.22,525.44,Yes
2182-BWTPA,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,94.78,94.08,Yes
1632-GJNWV,Male,1,No,No,27,Yes,DSL,Month-to-month,Credit card (automatic),61.14,1654.24,Yes
5977-OSBXC,Male,0,No,No,66,Yes,DSL,Two year,Mailed check,60.38,4016.96,No
7629-DMWBH,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,Electronic check,109.81,3548.73,Yes
1856-OFIGQ,Female,0,Yes,No,39,Yes,DSL,One year,Electronic check,59.92,2325.22,No
2577-OCCRV,Female,0,No,No,65,Yes,DSL,Two year,Electronic check,54.43,3540.4,No
1042-OLFGW,Female,0,Yes,Yes,22,Yes,No,Month-to-month,Credit card (automatic),24.49,540.83,No
9006-YGHLH,Female,1,No,Yes,52,Yes,DSL,Month-to-month,Mailed check,69.92,3652.13,Yes
8155-RUGTG,Male,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),101.25,401.31,No
6497-DWRZS,Female,0,Yes,No,68,No,No,Two year,Mailed check,20.66,1408.68,No
5715-ATSOM,Female,0,Yes,Yes,49,Yes,DSL,One year,Electronic check,65.49,3185.75,No
3263-UBHXT,Male,0,No,No,49,Yes,No,Month-to-month,Mailed check,21.66,1055.1,Yes
3396-QKFOU,Female,1,No,Yes,22,Yes,DSL,Month-to-month,Mailed check,54.34,1189.18,Yes
7423-HNFTH,Male,0,No,No,9,Yes,No,Month-to-month,Mailed check,23.67,214.39,No
0661-YJTRE,Female,0,No,No,17,Yes,No,Month-to-month,Mailed check,22.35,383.11,Yes
8576-NMXLM,Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.28,1773.1,Yes
5066-XHHPB,Male,0,Yes,No,32,Yes,Fiber optic,One year,Mailed check,91.19,2889.62,No
6691-QGNFN,Male,0,No,No,46,Yes,Fiber optic,One year,Credit card (automatic),103.72,4790.11,Yes
2701-CYWNQ,Male,0,No,No,4,Yes,DSL,Month-to-month,Electronic check,54.64,219.65,No
3467-UTDUF,Female,0,No,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),50.24,50.49,Yes
9013-QZAMT,Male,0,No,No,31,Yes,Fiber optic,One year,Bank transfer (automatic),105.42,3278.81,No
0551-AOWMX,Female,1,Yes,No,29,Yes,No,Month-to-month,Credit card (automatic),23.43,679.67,No
0505-BZXKV,Male,0,No,No,27,Yes,Fiber optic,One year,Electronic check,109.67,2974.96,Yes
3289-ZWQBE,Male,0,No,No,72,Yes,DSL,Two year,Mailed check,62.05,4444.67,No
1160-FKMYI,Female,0,No,No,44,Yes,Fiber optic,One year,Electronic check,106.8,4712.73,No
6863-HIDJC,Female,1,Yes,No,9,No,No,Month-to-month,Bank transfer (automatic),23.68,211.25,No
6655-ZVZEQ,Female,1,Yes,No,3,Yes,Fiber optic,Month-to-month,Mailed check,102.0,306.62,Yes
0954-QWDIW,Male,0,Yes,Yes,23,Yes,No,One year,Mailed check,24.67,569.68,No
2764-VFARM,Male,0,No,No,36,Yes,No,One year,Credit card (automatic),24.62,879.18,No
9047-UFSEO,Male,0,Yes,Yes,48,Yes,No,Two year,Mailed check,20.51,982.05,No
2015-PFBDQ,Male,0,Yes,No,1,Yes,No,Month-to-month,Mailed check,22.98,23.05,No
1764-UUOLA,Female,1,Yes,Yes,40,Yes,No,One year,Electronic check,22.4,901.27,No
7649-EDKCW,Female,0,Yes,Yes,68,Yes,No,Two year,Electronic check,22.69,1550.74,No
1292-AROZK,Female,1,Yes,No,5,Yes,DSL,Month-to-month,Bank transfer (automatic),62.65,316.17,Yes
0340-QZJVR,Male,1,No,No,16,Yes,DSL,Month-to-month,Mailed check,55.93,888.47,No
3298-GSLIE,Male,1,No,No,29,No,No,One year,Mailed check,22.13,642.23,No
4359-VUQTF,Male,0,No,No,1,Yes,DSL,Month-to-month,Credit card (automatic),63.29,62.74,No
5542-ZHIAD,Male,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),87.39,2895.43,No
8491-BFKYM,Female,0,No,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),53.57,53.09,No
5396-WOFOL,Male,0,No,No,31,Yes,No,Month-to-month,Bank transfer (automatic),24.29,751.58,No
1113-CFSBC,Male,0,No,No,14,Yes,No,Month-to-month,Credit card (automatic),23.49,325.66,Yes
0685-HXVQV,Female,0,Yes,No,60,Yes,DSL,Two year,Electronic check,62.84,3764.57,No
5153-RYDJJ,Male,0,Yes,Yes,16,No,No,One year,Electronic check,22.58,364.43,No
7050-TOKJL,Female,1,Yes,Yes,11,Yes,DSL,Month-to-month,Credit card (automatic),60.27,656.43,No
4376-LJLNF,Male,1,No,No,3,Yes,No,Month-to-month,Mailed check,20.99,62.7,Yes
6502-VGPVI,Female,0,No,No,27,Yes,No,One year,Credit card (automatic),23.63,633.31,No
0225-QAYVH,Female,0,No,No,35,Yes,No,One year,Mailed check,20.76,722.96,No
4363-PWZZD,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Mailed check,85.44,84.74,Yes
6843-HKNPB,Male,0,No,No,5,Yes,DSL,Month-to-month,Bank transfer (automatic),51.3,255.02,No
9162-IPLKJ,Female,1,Yes,No,52,Yes,No,Two year,Bank transfer (automatic),23.89,1235.78,No
9611-EUXTD,Female,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Mailed check,103.13,206.4,Yes
2368-WIYRL,Male,0,Yes,No,10,Yes,DSL,Month-to-month,Bank transfer (automatic),54.17,543.83,Yes
0903-XMPVR,Female,0,No,No,20,Yes,No,Month-to-month,Electronic check,21.09,425.0,No
7884-JHJWI,Female,0,Yes,No,23,Yes,DSL,Month-to-month,Electronic check,56.76,1309.2,Yes
3810-ULUTL,Male,1,No,No,21,Yes,DSL,Month-to-month,Mailed check,70.6,1489.43,Yes
4089-DXXWM,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Mailed check,88.89,535.79,Yes
2717-FOFFG,Male,0,Yes,No,3,Yes,No,Month-to-month,Mailed check,20.94,62.28,Yes
6182-XYZAT,Female,0,Yes,Yes,55,Yes,DSL,Month-to-month,Electronic check,56.69,3136.18,Yes
1851-GEPYS,Male,0,No,No,1,Yes,DSL,Month-to-month,Electronic check,50.53,50.13,Yes
8620-HAHNM,Female,0,No,No,46,Yes,DSL,Two year,Electronic check,62.3,2850.01,No
4519-KDLCB,Female,0,No,No,21,Yes,Fiber optic,One year,Electronic check,93.71,1958.9,No
5410-EYUEK,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,Mailed check,109.87,1215.04,Yes
7676-TZUKE,Female,0,No,No,16,Yes,No,Month-to-month,Mailed check,22.11,355.2,Yes
0305-RPEDB,Male,0,Yes,Yes,63,No,DSL,Month-to-month,Mailed check,55.27,3451.08,Yes
2606-LBWDV,Female,0,Yes,Yes,18,Yes,DSL,Month-to-month,Mailed check,61.74,1116.83,No
4765-OZUWA,Male,1,Yes,No,36,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.0,3675.98,No
9843-NFICQ,Male,0,Yes,No,1,Yes,No,Month-to-month,Electronic check,23.03,23.18,No
5662-BZLUN,Female,0,Yes,Yes,31,Yes,No,One year,Bank transfer (automatic),20.05,617.67,No
0341-SSBSZ,Male,1,No,Yes,7,Yes,DSL,Month-to-month,Electronic check,67.57,471.39,No
8182-ASZMP,Female,0,Yes,No,22,Yes,DSL,Month-to-month,Mailed check,70.19,1552.48,Yes
8898-YKOZE,Male,0,No,Yes,44,No,No,One year,Mailed check,20.37,897.48,No
1024-RZZCP,Female,0,Yes,No,6,Yes,DSL,Month-to-month,Credit card (automatic),67.77,404.65,No
4721-SPBLJ,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),97.65,2164.52,No
0903-WRAED,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Mailed check,87.73,705.09,No
6636-KCKKT,Male,0,No,No,16,Yes,DSL,Month-to-month,Electronic check,58.0,937.05,No
0567-GBGAY,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),98.12,975.0,Yes
6542-GLNPP,Female,0,No,No,38,Yes,No,One year,Mailed check,20.99,794.81,No
5027-EPKDZ,Male,0,Yes,No,72,Yes,No,Two year,Mailed check,20.49,1482.53,No
8296-GLGGV,Female,0,No,Yes,60,Yes,No,Two year,Credit card (automatic),25.0,1497.31,No
8685-DFONL,Female,0,Yes,No,11,Yes,DSL,Month-to-month,Electronic check,74.88,816.92,Yes
6179-RDUOQ,Female,0,No,No,60,Yes,DSL,Two year,Credit card (automatic),58.77,3520.06,No
6053-QJIVI,Male,0,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),24.1,24.02,No
6386-GTUMB,Male,1,No,No,11,Yes,No,Month-to-month,Credit card (automatic),20.59,228.04,No
4825-GCCAN,Female,0,Yes,Yes,32,Yes,Fiber optic,One year,Bank transfer (automatic),100.86,3207.29,No
3438-HXYZZ,Male,0,Yes,Yes,64,Yes,DSL,Two year,Electronic check,52.77,3350.74,No
2117-LGMDP,Female,0,No,No,28,Yes,Fiber optic,Month-to-month,Mailed check,105.21,2934.02,No
9901-KLPTT,Female,1,No,No,14,Yes,DSL,Month-to-month,Electronic check,72.46,1010.94,Yes
2447-GCLWR,Male,0,No,No,67,Yes,No,Two year,Credit card (automatic),21.41,1423.08,No
9423-XPNON,Male,0,Yes,No,18,Yes,DSL,Month-to-month,Electronic check,61.24,1112.42,Yes
6498-LMADF,Male,0,Yes,Yes,24,Yes,DSL,Month-to-month,Electronic check,50.24,1210.99,Yes
9538-CMJTG,Female,1,No,No,72,Yes,No,Two year,Credit card (automatic),22.11,1586.12,No
3077-BINDD,Male,0,No,No,42,Yes,Fiber optic,Month-to-month,Credit card (automatic),92.11,3832.8,No
8050-CPDZN,Male,0,No,No,31,Yes,No,One year,Credit card (automatic),24.92,777.91,No
1591-AHBAE,Female,0,No,No,32,Yes,No,Month-to-month,Electronic check,24.95,794.56,No
1041-IKWTZ,Male,0,Yes,No,30,Yes,No,One year,Credit card (automatic),24.44,735.21,No
8839-PVPIK,Male,0,No,No,24,Yes,No,One year,Mailed check,23.68,570.54,No
7030-VGOMG,Male,1,Yes,No,60,No,No,Two year,Mailed check,22.27,1345.49,No
2356-OTQGY,Male,0,No,No,58,Yes,Fiber optic,One year,Electronic check,106.9,6168.03,No
2407-VQOLI,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Electronic check,91.81,909.82,Yes
6343-MFTIQ,Male,0,Yes,No,35,Yes,DSL,One year,Credit card (automatic),72.07,2517.0,No
4732-ZGLUJ,Male,0,Yes,Yes,66,Yes,No,Two year,Bank transfer (automatic),21.19,1403.62,No
5720-VPNKA,Female,0,Yes,Yes,49,Yes,DSL,Two year,Mailed check,62.21,3046.62,No
0943-QQFYE,Female,1,No,No,39,Yes,Fiber optic,One year,Bank transfer (automatic),92.53,3636.92,No
9714-VQXUA,Female,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Electronic check,93.99,1307.8,No
1487-QFIVL,Male,0,No,No,4,Yes,No,Month-to-month,Credit card (automatic),20.61,82.55,No
5410-PVEOV,Female,0,No,No,35,Yes,DSL,One year,Mailed check,61.35,2137.93,No
0740-NLVAB,Male,1,No,No,3,Yes,DSL,Month-to-month,Electronic check,57.27,171.72,Yes
6661-IJTJF,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.17,992.61,Yes
6128-OWKQV,Male,0,No,No,53,Yes,Fiber optic,Two year,Mailed check,87.21,4632.78,No
3985-ETRSJ,Female,0,No,No,37,Yes,DSL,One year,Bank transfer (automatic),52.12,1941.16,No
5914-SPWKB,Female,0,Yes,No,17,Yes,No,Month-to-month,Mailed check,23.2,392.83,No
0793-DCAET,Female,0,Yes,Yes,10,Yes,No,Month-to-month,Credit card (automatic),21.3,214.53,No
6202-EXVHF,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,102.44,1944.96,No
2047-DSMAS,Male,1,No,Yes,71,Yes,Fiber optic,Two year,Mailed check,85.23,6034.11,No
8358-MQCFU,Female,0,No,No,54,Yes,DSL,Two year,Bank transfer (automatic),64.4,3451.83,No
9599-MCBAX,Female,0,Yes,Yes,36,Yes,No,One year,Electronic check,23.98,870.18,No
6610-TIDBX,Female,0,No,No,68,Yes,Fiber optic,Two year,Mailed check,88.33,5969.89,No
4332-NQZZG,Female,0,Yes,Yes,68,Yes,No,Two year,Bank transfer (automatic),24.32,1643.35,No
8733-SPQLL,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.56,172.57,Yes
5124-CRSHQ,Male,0,Yes,No,72,No,No,Two year,Bank transfer (automatic),20.15,1448.52,No
0238-XKYVB,Female,0,Yes,Yes,10,No,No,Month-to-month,Mailed check,22.39,222.87,Yes
0783-ULNPJ,Female,1,Yes,Yes,49,Yes,No,Two year,Credit card (automatic),23.69,1150.41,No
2668-EDODT,Male,0,No,No,5,Yes,No,Month-to-month,Electronic check,23.76,119.97,Yes
3010-EOFJB,Male,0,Yes,No,10,Yes,DSL,Month-to-month,Mailed check,56.25,562.44,No
5374-LYRJU,Female,0,No,No,2,Yes,No,Month-to-month,Electronic check,22.43,44.59,Yes
8348-GDLXZ,Female,1,Yes,No,39,Yes,DSL,One year,Credit card (automatic),56.76,2204.8,No
