Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ITEM-100313,ORD-10159,PROD-1205,4,443.4,0.0,1773.6,1227.56,546.04
ITEM-100314,ORD-10159,PROD-1036,2,581.93,0.4,698.32,954.36,-256.04
ITEM-100315,ORD-10159,PROD-1035,2,360.64,0.0,721.28,591.44,129.84
ITEM-100316,ORD-10160,PROD-1142,5,441.27,0.0,2206.35,1648.25,558.1
ITEM-100317,ORD-10160,PROD-1291,1,108.31,0.05,102.89,90.41,12.48
ITEM-100318,ORD-10160,PROD-1117,1,84.16,0.15,71.54,47.47,24.07
ITEM-100319,ORD-10161,PROD-1160,2,550.94,0.15,936.6,613.66,322.94
ITEM-100320,ORD-10161,PROD-1394,2,576.93,0.0,1153.86,738.44,415.42
ITEM-100321,ORD-10162,PROD-1107,4,506.04,0.0,2024.16,1149.72,874.44
ITEM-100322,ORD-10163,PROD-1029,2,375.2,0.0,750.4,615.32,135.08
ITEM-100323,ORD-10164,PROD-1407,2,486.54,0.0,973.08,601.4,371.68
ITEM-100324,ORD-10164,PROD-1215,1,290.74,0.05,276.2,185.21,90.99
ITEM-100325,ORD-10165,PROD-1178,4,399.17,0.0,1596.68,982.04,614.64
ITEM-100326,ORD-10166,PROD-1224,3,153.46,0.0,460.38,376.56,83.82
ITEM-100327,ORD-10166,PROD-1082,1,509.52,0.0,509.52,367.74,141.78
ITEM-100328,ORD-10167,PROD-1211,1,641.63,0.0,641.63,506.12,135.51
ITEM-100329,ORD-10167,PROD-1482,2,32.97,0.3,46.16,36.82,9.34
ITEM-100330,ORD-10168,PROD-1398,2,708.52,0.1,1275.34,887.37,387.97
ITEM-100331,ORD-10168,PROD-1148,1,97.85,0.2,78.28,71.06,7.22
ITEM-100332,ORD-10169,PROD-1377,4,99.36,0.15,337.82,334.11,3.71
ITEM-100333,ORD-10169,PROD-1402,1,142.73,0.4,85.64,116.83,-31.19
ITEM-100334,ORD-10169,PROD-1306,4,589.79,0.0,2359.16,1738.8,620.36
ITEM-100335,ORD-10170,PROD-1474,1,374.63,0.15,318.44,203.62,114.82
ITEM-100336,ORD-10170,PROD-1344,4,42.2,0.4,101.28,101.61,-0.33
ITEM-100337,ORD-10171,PROD-1451,1,365.6,0.0,365.6,211.84,153.76
ITEM-100338,ORD-10172,PROD-1273,3,634.11,0.0,1902.33,1410.96,491.37
ITEM-100339,ORD-10172,PROD-1346,2,780.93,0.0,1561.86,965.1,596.76
ITEM-100340,ORD-10173,PROD-1296,3,55.7,0.0,167.1,140.22,26.88
ITEM-100341,ORD-10174,PROD-1268,1,678.66,0.0,678.66,566.23,112.43
ITEM-100342,ORD-10174,PROD-1139,3,82.45,0.0,247.35,175.83,71.52
ITEM-100343,ORD-10174,PROD-1377,1,99.36,0.0,99.36,77.34,22.02
ITEM-100344,ORD-10174,PROD-1289,2,683.73,0.0,1367.46,1026.2,341.26
ITEM-100345,ORD-10175,PROD-1295,3,149.46,0.3,313.87,258.78,55.09
ITEM-100346,ORD-10176,PROD-1039,1,118.77,0.4,71.26,97.39,-26.13
ITEM-100347,ORD-10177,PROD-1346,2,780.93,0.0,1561.86,965.1,596.76
ITEM-100348,ORD-10177,PROD-1491,1,313.23,0.15,266.25,219.31,46.94
ITEM-100349,ORD-10178,PROD-1242,3,326.6,0.0,979.8,736.35,243.45
ITEM-100350,ORD-10178,PROD-1027,2,477.8,0.15,812.26,722.43,89.83
ITEM-100351,ORD-10178,PROD-1111,1,110.38,0.1,99.34,81.4,17.94
ITEM-100352,ORD-10179,PROD-1499,2,64.48,0.0,128.96,67.06,61.9
ITEM-100353,ORD-10179,PROD-1492,1,296.17,0.0,296.17,182.76,113.41
ITEM-100354,ORD-10180,PROD-1183,4,432.19,0.0,1728.76,1079.76,649.0
ITEM-100355,ORD-10181,PROD-1224,2,153.46,0.0,306.92,271.12,35.8
ITEM-100356,ORD-10181,PROD-1067,2,45.97,0.1,82.75,54.6,28.15
ITEM-100357,ORD-10182,PROD-1032,5,545.31,0.1,2453.9,2414.61,39.29
ITEM-100358,ORD-10182,PROD-1226,1,212.25,0.3,148.57,172.86,-24.29
ITEM-100359,ORD-10183,PROD-1042,1,183.4,0.3,128.38,150.39,-22.01
ITEM-100360,ORD-10184,PROD-1175,2,442.48,0.1,796.46,628.71,167.75
ITEM-100361,ORD-10184,PROD-1009,2,477.28,0.4,572.74,721.66,-148.92
ITEM-100362,ORD-10185,PROD-1304,3,793.27,0.0,2379.81,1241.13,1138.68
ITEM-100363,ORD-10185,PROD-1157,5,275.17,0.15,1169.47,769.65,399.82
ITEM-100364,ORD-10186,PROD-1486,3,56.26,0.05,160.34,104.13,56.21
ITEM-100365,ORD-10186,PROD-1325,1,787.34,0.2,629.87,506.47,123.4
ITEM-100366,ORD-10186,PROD-1234,1,735.58,0.0,735.58,518.93,216.65
ITEM-100367,ORD-10187,PROD-1181,2,778.76,0.05,1479.64,1106.9,372.74
ITEM-100368,ORD-10187,PROD-1280,4,519.19,0.0,2076.76,1510.96,565.8
ITEM-100369,ORD-10187,PROD-1311,1,449.38,0.1,404.44,343.7,60.74
ITEM-100370,ORD-10188,PROD-1358,2,398.9,0.0,797.8,467.94,329.86
ITEM-100371,ORD-10189,PROD-1060,3,84.9,0.0,254.7,140.1,114.6
ITEM-100372,ORD-10189,PROD-1273,2,634.11,0.0,1268.22,940.64,327.58
ITEM-100373,ORD-10190,PROD-1075,2,42.17,0.15,71.69,50.09,21.6
ITEM-100374,ORD-10190,PROD-1428,1,257.84,0.0,257.84,198.33,59.51
ITEM-100375,ORD-10190,PROD-1130,2,677.45,0.4,812.94,743.56,69.38
ITEM-100376,ORD-10190,PROD-1335,4,389.6,0.15,1324.64,903.36,421.28
ITEM-100377,ORD-10191,PROD-1191,1,154.0,0.1,138.6,107.4,31.2
ITEM-100378,ORD-10192,PROD-1423,3,682.63,0.0,2047.89,1173.39,874.5
ITEM-100379,ORD-10192,PROD-1133,2,459.13,0.0,918.26,644.22,274.04
ITEM-100380,ORD-10192,PROD-1168,2,171.99,0.0,343.98,202.26,141.72
ITEM-100381,ORD-10192,PROD-1326,2,178.35,0.15,303.2,182.24,120.96
ITEM-100382,ORD-10193,PROD-1205,1,443.4,0.1,399.06,331.44,67.62
ITEM-100383,ORD-10194,PROD-1494,1,683.66,0.4,410.2,427.46,-17.26
ITEM-100384,ORD-10194,PROD-1044,1,118.5,0.15,100.72,104.94,-4.22
ITEM-100385,ORD-10195,PROD-1002,3,479.29,0.05,1365.98,1006.5,359.48
ITEM-100386,ORD-10196,PROD-1322,2,245.72,0.0,491.44,390.2,101.24
ITEM-100387,ORD-10197,PROD-1167,2,583.64,0.2,933.82,892.94,40.88
ITEM-100388,ORD-10197,PROD-1050,2,18.75,0.3,26.25,20.62,5.63
ITEM-100389,ORD-10197,PROD-1248,1,665.87,0.15,565.99,425.5,140.49
ITEM-100390,ORD-10197,PROD-1237,3,150.65,0.3,316.36,378.0,-61.64
ITEM-100391,ORD-10198,PROD-1271,3,71.43,0.0,214.29,107.31,106.98
ITEM-100392,ORD-10199,PROD-1124,2,747.41,0.0,1494.82,1009.54,485.28
ITEM-100393,ORD-10200,PROD-1181,3,778.76,0.3,1635.4,1793.18,-157.78
ITEM-100394,ORD-10200,PROD-1352,3,41.69,0.2,100.06,108.54,-8.48
ITEM-100395,ORD-10200,PROD-1199,3,775.88,0.0,2327.64,2018.46,309.18
ITEM-100396,ORD-10200,PROD-1386,3,21.59,0.0,64.77,49.35,15.42
ITEM-100397,ORD-10201,PROD-1099,3,381.26,0.15,972.21,683.79,288.42
ITEM-100398,ORD-10202,PROD-1213,1,549.56,0.15,467.13,361.71,105.42
ITEM-100399,ORD-10203,PROD-1250,2,174.23,0.15,296.19,177.46,118.73
ITEM-100400,ORD-10203,PROD-1033,1,103.52,0.2,82.82,84.89,-2.07
ITEM-100401,ORD-10204,PROD-1343,1,446.87,0.05,424.53,316.88,107.65
ITEM-100402,ORD-10204,PROD-1116,3,55.97,0.0,167.91,137.73,30.18
ITEM-100403,ORD-10205,PROD-1166,2,432.13,0.0,864.26,658.98,205.28
ITEM-100404,ORD-10205,PROD-1441,1,771.42,0.0,771.42,452.83,318.59
ITEM-100405,ORD-10205,PROD-1499,1,64.48,0.0,64.48,33.53,30.95
ITEM-100406,ORD-10206,PROD-1086,1,543.8,0.05,516.61,411.83,104.78
ITEM-100407,ORD-10206,PROD-1114,4,325.07,0.15,1105.24,847.44,257.8
ITEM-100408,ORD-10206,PROD-1210,1,47.99,0.0,47.99,37.12,10.87
ITEM-100409,ORD-10207,PROD-1331,3,205.56,0.2,493.34,428.88,64.46
ITEM-100410,ORD-10207,PROD-1150,5,548.02,0.05,2603.09,1597.85,1005.24
ITEM-100411,ORD-10207,PROD-1368,2,749.92,0.05,1424.85,770.58,654.27
ITEM-100412,ORD-10208,PROD-1189,3,209.43,0.15,534.05,471.0,63.05
ITEM-100413,ORD-10208,PROD-1488,1,269.27,0.15,228.88,175.54,53.34
ITEM-100414,ORD-10209,PROD-1051,2,92.49,0.0,184.98,101.74,83.24
ITEM-100415,ORD-10209,PROD-1267,5,223.23,0.0,1116.15,768.95,347.2
ITEM-100416,ORD-10209,PROD-1356,2,113.94,0.2,182.3,171.04,11.26
ITEM-100417,ORD-10210,PROD-1019,2,56.81,0.1,102.26,62.5,39.76
ITEM-100418,ORD-10210,PROD-1123,2,496.52,0.05,943.39,717.26,226.13
ITEM-100419,ORD-10211,PROD-1198,1,424.36,0.05,403.14,273.13,130.01
ITEM-100420,ORD-10211,PROD-1459,4,18.24,0.0,72.96,43.0,29.96
ITEM-100421,ORD-10212,PROD-1111,1,110.38,0.1,99.34,75.37,23.97
ITEM-100422,ORD-10213,PROD-1055,3,28.2,0.1,76.14,46.53,29.61
ITEM-100423,ORD-10213,PROD-1127,1,441.04,0.0,441.04,365.85,75.19
ITEM-100424,ORD-10213,PROD-1088,2,216.06,0.0,432.12,366.74,65.38
ITEM-100425,ORD-10213,PROD-1084,3,545.28,0.0,1635.84,827.43,808.41
ITEM-100426,ORD-10214,PROD-1327,1,383.84,0.15,326.26,321.99,4.27
ITEM-100427,ORD-10214,PROD-1272,1,91.44,0.1,82.3,55.79,26.51
ITEM-100428,ORD-10215,PROD-1224,1,153.46,0.3,107.42,135.56,-28.14
ITEM-100429,ORD-10215,PROD-1079,1,781.53,0.0,781.53,543.46,238.07
ITEM-100430,ORD-10215,PROD-1161,2,339.14,0.2,542.62,515.27,27.35
ITEM-100431,ORD-10216,PROD-1324,2,341.58,0.05,649.0,494.26,154.74
ITEM-100432,ORD-10216,PROD-1082,3,509.52,0.0,1528.56,1103.22,425.34
ITEM-100433,ORD-10216,PROD-1396,3,458.18,0.15,1168.36,810.69,357.67
ITEM-100434,ORD-10216,PROD-1353,2,582.95,0.0,1165.9,781.54,384.36
ITEM-100435,ORD-10217,PROD-1003,5,996.06,0.15,4233.25,3486.2,747.05
ITEM-100436,ORD-10217,PROD-1397,3,305.07,0.15,777.93,626.25,151.68
ITEM-100437,ORD-10218,PROD-1330,1,639.26,0.0,639.26,427.37,211.89
ITEM-100438,ORD-10218,PROD-1028,2,639.64,0.0,1279.28,895.5,383.78
ITEM-100439,ORD-10219,PROD-1017,3,73.13,0.0,219.39,130.31,89.08
ITEM-100440,ORD-10219,PROD-1117,2,84.16,0.1,151.49,102.54,48.95
ITEM-100441,ORD-10219,PROD-1495,3,389.92,0.0,1169.76,824.09,345.67
ITEM-100442,ORD-10220,PROD-1333,1,19.18,0.0,19.18,10.89,8.29
ITEM-100443,ORD-10220,PROD-1365,2,38.97,0.0,77.94,63.78,14.16
ITEM-100444,ORD-10221,PROD-1338,2,72.08,0.1,129.74,92.1,37.64
ITEM-100445,ORD-10222,PROD-1159,2,561.55,0.0,1123.1,772.28,350.82
ITEM-100446,ORD-10222,PROD-1459,1,18.24,0.0,18.24,10.75,7.49
ITEM-100447,ORD-10223,PROD-1388,2,388.55,0.0,777.1,395.52,381.58
ITEM-100448,ORD-10224,PROD-1186,1,228.73,0.1,205.86,178.91,26.95
ITEM-100449,ORD-10225,PROD-1319,1,27.48,0.0,27.48,16.85,10.63
ITEM-100450,ORD-10226,PROD-1199,2,775.88,0.3,1086.23,1345.64,-259.41
ITEM-100451,ORD-10227,PROD-1420,2,249.47,0.0,498.94,295.42,203.52
ITEM-100452,ORD-10228,PROD-1215,2,290.74,0.0,581.48,370.42,211.06
ITEM-100453,ORD-10229,PROD-1359,2,416.71,0.1,750.08,563.22,186.86
ITEM-100454,ORD-10230,PROD-1123,4,496.52,0.05,1886.78,1434.52,452.26
ITEM-100455,ORD-10231,PROD-1023,2,538.62,0.0,1077.24,754.06,323.18
ITEM-100456,ORD-10231,PROD-1427,1,462.7,0.05,439.56,382.4,57.16
ITEM-100457,ORD-10231,PROD-1243,1,69.65,0.0,69.65,53.19,16.46
ITEM-100458,ORD-10232,PROD-1214,4,503.04,0.15,1710.34,1386.24,324.1
ITEM-100459,ORD-10233,PROD-1114,1,325.07,0.2,260.06,211.86,48.2
ITEM-100460,ORD-10234,PROD-1442,3,610.63,0.0,1831.89,1003.86,828.03
ITEM-100461,ORD-10235,PROD-1150,3,548.02,0.0,1644.06,958.71,685.35
ITEM-100462,ORD-10235,PROD-1391,2,719.44,0.0,1438.88,842.06,596.82
ITEM-100463,ORD-10236,PROD-1018,1,103.89,0.2,83.11,61.71,21.4
ITEM-100464,ORD-10237,PROD-1076,3,51.44,0.05,146.6,84.87,61.73
ITEM-100465,ORD-10238,PROD-1328,5,623.51,0.0,3117.55,2399.95,717.6
ITEM-100466,ORD-10238,PROD-1437,4,498.26,0.0,1993.04,1438.2,554.84
ITEM-100467,ORD-10239,PROD-1479,4,609.35,0.2,1949.92,1797.4,152.52
ITEM-100468,ORD-10239,PROD-1333,2,19.18,0.0,38.36,20.16,18.2
ITEM-100469,ORD-10240,PROD-1296,2,55.7,0.3,77.98,93.48,-15.5
ITEM-100470,ORD-10241,PROD-1440,3,425.15,0.0,1275.45,852.72,422.73
ITEM-100471,ORD-10242,PROD-1165,3,337.71,0.05,962.47,603.51,358.96
ITEM-100472,ORD-10243,PROD-1072,5,53.0,0.1,238.5,145.75,92.75
ITEM-100473,ORD-10243,PROD-1301,1,764.96,0.0,764.96,613.3,151.66
ITEM-100474,ORD-10243,PROD-1400,2,626.62,0.0,1253.24,747.16,506.08
ITEM-100475,ORD-10244,PROD-1488,2,269.27,0.0,538.54,351.08,187.46
ITEM-100476,ORD-10245,PROD-1092,3,779.19,0.2,1870.06,1513.14,356.92
ITEM-100477,ORD-10245,PROD-1017,2,73.13,0.2,117.01,86.88,30.13
ITEM-100478,ORD-10245,PROD-1329,1,639.47,0.1,575.52,416.42,159.1
ITEM-100479,ORD-10246,PROD-1068,2,36.3,0.15,61.71,39.92,21.79
ITEM-100480,ORD-10246,PROD-1453,2,40.04,0.0,80.08,60.96,19.12
ITEM-100481,ORD-10247,PROD-1029,4,375.2,0.15,1275.68,1230.64,45.04
ITEM-100482,ORD-10248,PROD-1333,1,19.18,0.15,16.3,10.89,5.41
ITEM-100483,ORD-10248,PROD-1267,2,223.23,0.1,401.81,332.19,69.62
ITEM-100484,ORD-10248,PROD-1032,1,545.31,0.15,463.51,482.92,-19.41
ITEM-100485,ORD-10248,PROD-1454,3,93.24,0.0,279.72,154.81,124.91
ITEM-100486,ORD-10249,PROD-1113,3,114.87,0.0,344.61,289.23,55.38
ITEM-100487,ORD-10249,PROD-1396,1,458.18,0.05,435.27,270.23,165.04
ITEM-100488,ORD-10250,PROD-1186,1,228.73,0.4,137.24,193.22,-55.98
ITEM-100489,ORD-10250,PROD-1107,2,506.04,0.15,860.27,620.85,239.42
ITEM-100490,ORD-10250,PROD-1189,1,209.43,0.15,178.02,169.56,8.46
ITEM-100491,ORD-10250,PROD-1414,3,766.52,0.0,2299.56,1394.14,905.42
ITEM-100492,ORD-10251,PROD-1249,5,241.59,0.15,1026.76,1061.59,-34.83
ITEM-100493,ORD-10252,PROD-1250,3,174.23,0.1,470.42,266.19,204.23
ITEM-100494,ORD-10252,PROD-1389,2,325.07,0.15,552.62,457.08,95.54
ITEM-100495,ORD-10252,PROD-1318,3,362.31,0.2,869.54,789.81,79.73
ITEM-100496,ORD-10253,PROD-1338,2,72.08,0.1,129.74,92.1,37.64
ITEM-100497,ORD-10254,PROD-1213,1,549.56,0.2,439.65,361.71,77.94
ITEM-100498,ORD-10254,PROD-1014,3,308.33,0.15,786.24,647.49,138.75
ITEM-100499,ORD-10254,PROD-1064,4,30.12,0.0,120.48,66.28,54.2
ITEM-100500,ORD-10255,PROD-1088,2,216.06,0.2,345.7,366.74,-21.04
ITEM-100501,ORD-10255,PROD-1004,1,444.99,0.0,444.99,311.49,133.5
ITEM-100502,ORD-10256,PROD-1275,3,784.66,0.0,2353.98,1921.26,432.72
ITEM-100503,ORD-10256,PROD-1465,1,200.15,0.0,200.15,108.59,91.56
ITEM-100504,ORD-10257,PROD-1278,2,162.15,0.15,275.66,189.26,86.4
ITEM-100505,ORD-10258,PROD-1386,1,21.59,0.3,15.11,16.45,-1.34
ITEM-100506,ORD-10259,PROD-1237,5,150.65,0.0,753.25,680.4,72.85
ITEM-100507,ORD-10259,PROD-1046,1,404.12,0.2,323.3,357.89,-34.59
ITEM-100508,ORD-10260,PROD-1439,2,113.26,0.0,226.52,198.24,28.28
ITEM-100509,ORD-10261,PROD-1356,3,113.94,0.15,290.55,256.56,33.99
ITEM-100510,ORD-10262,PROD-1359,2,416.71,0.0,833.42,521.5,311.92
ITEM-100511,ORD-10263,PROD-1380,2,694.49,0.2,1111.18,1271.59,-160.41
ITEM-100512,ORD-10264,PROD-1442,2,610.63,0.0,1221.26,669.24,552.02
ITEM-100513,ORD-10264,PROD-1356,2,113.94,0.15,193.7,171.04,22.66
ITEM-100514,ORD-10264,PROD-1173,2,566.22,0.2,905.95,650.62,255.33
ITEM-100515,ORD-10265,PROD-1179,4,434.44,0.1,1563.98,1240.62,323.36
ITEM-100516,ORD-10266,PROD-1373,1,566.7,0.0,566.7,323.39,243.31
ITEM-100517,ORD-10266,PROD-1065,1,107.64,0.2,86.11,59.2,26.91
ITEM-100518,ORD-10266,PROD-1095,1,253.37,0.0,253.37,174.8,78.57
ITEM-100519,ORD-10267,PROD-1401,2,85.47,0.2,136.75,132.62,4.13
ITEM-100520,ORD-10268,PROD-1144,3,323.35,0.0,970.05,787.83,182.22
ITEM-100521,ORD-10269,PROD-1423,2,682.63,0.1,1228.73,782.26,446.47
ITEM-100522,ORD-10270,PROD-1339,3,554.68,0.3,1164.83,1402.14,-237.31
ITEM-100523,ORD-10270,PROD-1081,1,201.22,0.3,140.85,159.79,-18.94
ITEM-100524,ORD-10271,PROD-1345,4,205.21,0.2,656.67,456.24,200.43
ITEM-100525,ORD-10271,PROD-1311,2,449.38,0.0,898.76,687.4,211.36
ITEM-100526,ORD-10271,PROD-1161,3,339.14,0.0,1017.42,715.65,301.77
ITEM-100527,ORD-10271,PROD-1115,2,155.62,0.0,311.24,164.42,146.82
ITEM-100528,ORD-10272,PROD-1050,2,18.75,0.15,31.88,20.62,11.26
ITEM-100529,ORD-10273,PROD-1029,1,375.2,0.0,375.2,307.66,67.54
ITEM-100530,ORD-10274,PROD-1157,1,275.17,0.0,275.17,166.24,108.93
ITEM-100531,ORD-10274,PROD-1245,5,332.31,0.1,1495.4,1243.78,251.62
ITEM-100532,ORD-10275,PROD-1052,1,32.14,0.3,22.5,17.68,4.82
ITEM-100533,ORD-10276,PROD-1369,3,79.96,0.0,239.88,128.61,111.27
ITEM-100534,ORD-10276,PROD-1482,1,32.97,0.0,32.97,18.41,14.56
ITEM-100535,ORD-10276,PROD-1259,1,653.89,0.0,653.89,440.94,212.95
ITEM-100536,ORD-10277,PROD-1355,5,176.42,0.3,617.47,633.4,-15.93
ITEM-100537,ORD-10277,PROD-1007,4,275.73,0.15,937.48,772.04,165.44
ITEM-100538,ORD-10278,PROD-1475,4,229.54,0.15,780.44,521.4,259.04
ITEM-100539,ORD-10278,PROD-1344,2,42.2,0.0,84.4,47.04,37.36
ITEM-100540,ORD-10279,PROD-1314,2,351.47,0.2,562.35,558.16,4.19
ITEM-100541,ORD-10279,PROD-1155,2,505.77,0.4,606.92,712.64,-105.72
ITEM-100542,ORD-10280,PROD-1335,1,389.6,0.4,233.76,209.11,24.65
ITEM-100543,ORD-10281,PROD-1004,1,444.99,0.15,378.24,336.41,41.83
ITEM-100544,ORD-10281,PROD-1434,2,626.8,0.0,1253.6,894.82,358.78
ITEM-100545,ORD-10281,PROD-1282,2,462.22,0.2,739.55,780.13,-40.58
ITEM-100546,ORD-10282,PROD-1321,4,90.73,0.0,362.92,289.96,72.96
ITEM-100547,ORD-10283,PROD-1195,3,489.97,0.2,1175.93,860.67,315.26
ITEM-100548,ORD-10284,PROD-1287,3,787.43,0.05,2244.18,1816.35,427.83
ITEM-100549,ORD-10284,PROD-1444,2,768.07,0.05,1459.33,1030.36,428.97
ITEM-100550,ORD-10285,PROD-1309,1,769.44,0.0,769.44,510.07,259.37
ITEM-100551,ORD-10285,PROD-1109,3,269.24,0.0,807.72,447.69,360.03
ITEM-100552,ORD-10285,PROD-1195,2,489.97,0.15,832.95,573.78,259.17
ITEM-100553,ORD-10286,PROD-1191,2,154.0,0.3,215.6,231.98,-16.38
ITEM-100554,ORD-10286,PROD-1250,1,174.23,0.0,174.23,95.83,78.4
ITEM-100555,ORD-10287,PROD-1055,2,28.2,0.0,56.4,31.02,25.38
ITEM-100556,ORD-10287,PROD-1405,4,790.35,0.1,2845.26,1731.68,1113.58
ITEM-100557,ORD-10287,PROD-1257,4,182.24,0.0,728.96,529.04,199.92
ITEM-100558,ORD-10288,PROD-1045,1,140.25,0.2,112.2,115.0,-2.8
ITEM-100559,ORD-10289,PROD-1392,1,388.55,0.0,388.55,220.73,167.82
ITEM-100560,ORD-10290,PROD-1458,1,243.4,0.2,194.72,202.21,-7.49
ITEM-100561,ORD-10290,PROD-1350,2,673.96,0.15,1145.73,816.63,329.1
ITEM-100562,ORD-10290,PROD-1129,4,84.61,0.4,203.06,270.13,-67.07
ITEM-100563,ORD-10290,PROD-1057,2,109.37,0.3,153.12,129.92,23.2
ITEM-100564,ORD-10291,PROD-1367,1,98.42,0.0,98.42,58.5,39.92
ITEM-100565,ORD-10291,PROD-1480,1,108.52,0.05,103.09,68.9,34.19
ITEM-100566,ORD-10292,PROD-1478,1,673.57,0.2,538.86,533.09,5.77
ITEM-100567,ORD-10293,PROD-1472,1,608.97,0.15,517.62,462.94,54.68
ITEM-100568,ORD-10293,PROD-1429,1,665.17,0.0,665.17,406.51,258.66
ITEM-100569,ORD-10293,PROD-1315,5,633.16,0.0,3165.8,1775.4,1390.4
ITEM-100570,ORD-10294,PROD-1328,1,623.51,0.0,623.51,518.39,105.12
ITEM-100571,ORD-10295,PROD-1156,1,231.96,0.2,185.57,208.59,-23.02
ITEM-100572,ORD-10295,PROD-1401,1,85.47,0.4,51.28,66.31,-15.03
ITEM-100573,ORD-10295,PROD-1263,4,312.68,0.2,1000.58,920.72,79.86
ITEM-100574,ORD-10295,PROD-1192,1,194.24,0.3,135.97,130.06,5.91
ITEM-100575,ORD-10296,PROD-1223,4,558.22,0.3,1563.02,1540.6,22.42
ITEM-100576,ORD-10296,PROD-1318,2,362.31,0.3,507.23,526.54,-19.31
ITEM-100577,ORD-10297,PROD-1228,2,345.06,0.0,690.12,522.94,167.18
ITEM-100578,ORD-10297,PROD-1055,2,28.2,0.0,56.4,31.02,25.38
ITEM-100579,ORD-10298,PROD-1081,2,201.22,0.4,241.46,295.9,-54.44
ITEM-100580,ORD-10299,PROD-1195,2,489.97,0.2,783.95,573.78,210.17
ITEM-100581,ORD-10299,PROD-1063,1,105.22,0.0,105.22,57.87,47.35
ITEM-100582,ORD-10299,PROD-1258,1,145.63,0.2,116.5,86.69,29.81
ITEM-100583,ORD-10299,PROD-1097,2,465.75,0.0,931.5,626.32,305.18
ITEM-100584,ORD-10300,PROD-1218,2,716.18,0.0,1432.36,1111.52,320.84
ITEM-100585,ORD-10300,PROD-1499,1,64.48,0.0,64.48,33.53,30.95
ITEM-100586,ORD-10300,PROD-1407,4,486.54,0.0,1946.16,1202.8,743.36
ITEM-100587,ORD-10300,PROD-1437,1,498.26,0.1,448.43,359.55,88.88
ITEM-100588,ORD-10301,PROD-1222,2,394.22,0.1,709.6,507.08,202.52
ITEM-100589,ORD-10302,PROD-1034,2,282.11,0.0,564.22,462.66,101.56
ITEM-100590,ORD-10303,PROD-1088,5,216.06,0.0,1080.3,916.85,163.45
ITEM-100591,ORD-10303,PROD-1450,3,209.92,0.0,629.76,487.05,142.71
ITEM-100592,ORD-10304,PROD-1320,1,10.81,0.0,10.81,6.01,4.8
ITEM-100593,ORD-10304,PROD-1015,2,47.13,0.2,75.41,51.84,23.57
ITEM-100594,ORD-10305,PROD-1405,1,790.35,0.0,790.35,432.92,357.43
ITEM-100595,ORD-10305,PROD-1173,5,566.22,0.0,2831.1,1626.55,1204.55
ITEM-100596,ORD-10306,PROD-1240,5,38.87,0.0,194.35,129.3,65.05
ITEM-100597,ORD-10306,PROD-1385,1,316.96,0.0,316.96,208.26,108.7
ITEM-100598,ORD-10307,PROD-1243,3,69.65,0.4,125.37,172.34,-46.97
ITEM-100599,ORD-10307,PROD-1484,4,468.19,0.2,1498.21,1408.75,89.46
ITEM-100600,ORD-10307,PROD-1353,2,582.95,0.3,816.13,844.06,-27.93
ITEM-100601,ORD-10308,PROD-1104,3,243.28,0.0,729.84,483.08,246.76
ITEM-100602,ORD-10309,PROD-1066,1,42.3,0.0,42.3,23.26,19.04
ITEM-100603,ORD-10309,PROD-1156,2,231.96,0.1,417.53,386.28,31.25
ITEM-100604,ORD-10310,PROD-1026,4,1386.65,0.0,5546.6,4193.25,1353.35
ITEM-100605,ORD-10311,PROD-1116,2,55.97,0.0,111.94,91.82,20.12
ITEM-100606,ORD-10311,PROD-1363,1,364.53,0.1,328.08,267.67,60.41
ITEM-100607,ORD-10312,PROD-1237,1,150.65,0.0,150.65,126.0,24.65
ITEM-100608,ORD-10312,PROD-1329,3,639.47,0.0,1918.41,1156.71,761.7
ITEM-100609,ORD-10312,PROD-1165,1,337.71,0.0,337.71,201.17,136.54
ITEM-100610,ORD-10313,PROD-1211,1,641.63,0.0,641.63,506.12,135.51
ITEM-100611,ORD-10314,PROD-1329,3,639.47,0.15,1630.65,1156.71,473.94
ITEM-100612,ORD-10314,PROD-1004,1,444.99,0.05,422.74,311.49,111.25
ITEM-100613,ORD-10315,PROD-1375,3,211.69,0.0,635.07,464.61,170.46
ITEM-100614,ORD-10315,PROD-1218,1,716.18,0.0,716.18,555.76,160.42
ITEM-100615,ORD-10316,PROD-1124,2,747.41,0.0,1494.82,1009.54,485.28
ITEM-100616,ORD-10317,PROD-1069,1,54.12,0.15,46.0,32.15,13.85
ITEM-100617,ORD-10317,PROD-1454,2,93.24,0.2,149.18,103.2,45.98
ITEM-100618,ORD-10317,PROD-1214,2,503.04,0.2,804.86,748.57,56.29
ITEM-100619,ORD-10318,PROD-1219,2,206.31,0.15,350.73,338.84,11.89
ITEM-100620,ORD-10318,PROD-1440,2,425.15,0.4,510.18,613.96,-103.78
ITEM-100621,ORD-10319,PROD-1155,1,505.77,0.15,429.9,356.32,73.58
ITEM-100622,ORD-10320,PROD-1233,1,692.18,0.05,657.57,569.69,87.88
ITEM-100623,ORD-10320,PROD-1365,3,38.97,0.3,81.84,88.59,-6.75
ITEM-100624,ORD-10321,PROD-1458,1,243.4,0.3,170.38,202.21,-31.83
ITEM-100625,ORD-10321,PROD-1183,2,432.19,0.2,691.5,583.07,108.43
