Order_ID,Customer_ID,Region_ID,State,City,Order_Date,Ship_Date,Ship_Mode
ORD-10284,CUST-2383,REG-04,Illinois,Chicago,2024-04-10,2024-04-16,Standard Class
ORD-10285,CUST-1461,REG-02,Oregon,Portland,2025-05-07,2025-05-11,Standard Class
ORD-10286,CUST-1608,REG-03,Virginia,Richmond,2024-10-24,2024-10-28,Standard Class
ORD-10287,CUST-1794,REG-01,New York,New York,2024-05-15,2024-05-21,Standard Class
ORD-10288,CUST-2832,REG-04,Wisconsin,Milwaukee,2024-12-03,2024-12-10,Standard Class
ORD-10289,CUST-1431,REG-02,Washington,Seattle,2024-10-15,2024-10-19,Standard Class
ORD-10290,CUST-1773,REG-03,Florida,Miami,2025-08-25,2025-08-27,First Class
ORD-10291,CUST-1862,REG-02,California,Los Angeles,2024-12-06,2024-12-13,Standard Class
ORD-10292,CUST-1778,REG-02,Arizona,Phoenix,2025-02-07,2025-02-10,Second Class
ORD-10293,CUST-1356,REG-01,Massachusetts,Boston,2025-04-30,2025-05-07,Standard Class
ORD-10294,CUST-2532,REG-03,North Carolina,Charlotte,2025-03-17,2025-03-21,Second Class
ORD-10295,CUST-1047,REG-03,Virginia,Richmond,2025-10-17,2025-10-19,Second Class
ORD-10296,CUST-2191,REG-02,California,Los Angeles,2024-10-29,2024-10-31,First Class
ORD-10297,CUST-2978,REG-04,Michigan,Detroit,2024-01-16,2024-01-23,Standard Class
ORD-10298,CUST-1520,REG-02,California,Los Angeles,2024-10-24,2024-10-29,Standard Class
ORD-10299,CUST-2565,REG-02,California,Los Angeles,2024-06-23,2024-06-30,Standard Class
ORD-10300,CUST-1262,REG-04,Indiana,Indianapolis,2024-08-03,2024-08-06,Second Class
ORD-10301,CUST-1574,REG-01,New York,New York,2024-06-19,2024-06-24,Standard Class
ORD-10302,CUST-1582,REG-04,Minnesota,Minneapolis,2024-11-26,2024-12-03,Standard Class
ORD-10303,CUST-2599,REG-01,New Jersey,Newark,2024-05-12,2024-05-14,Second Class
ORD-10304,CUST-1541,REG-02,Oregon,Portland,2024-01-16,2024-01-20,Standard Class
ORD-10305,CUST-1378,REG-02,Oregon,Portland,2025-08-27,2025-08-30,Second Class
ORD-10306,CUST-1140,REG-01,Pennsylvania,Philadelphia,2024-01-27,2024-01-29,Second Class
ORD-10307,CUST-1110,REG-03,Florida,Miami,2024-05-24,2024-05-25,First Class
ORD-10308,CUST-1162,REG-03,North Carolina,Charlotte,2026-01-21,2026-01-28,Standard Class
ORD-10309,CUST-1541,REG-02,Oregon,Portland,2024-05-07,2024-05-11,Standard Class
ORD-10310,CUST-1919,REG-03,North Carolina,Charlotte,2024-07-12,2024-07-15,Second Class
ORD-10311,CUST-2710,REG-02,Washington,Seattle,2025-07-15,2025-07-18,Second Class
ORD-10312,CUST-1632,REG-04,Indiana,Indianapolis,2026-05-30,2026-06-03,Second Class
ORD-10313,CUST-1177,REG-02,Colorado,Denver,2024-05-05,2024-05-10,Standard Class
ORD-10314,CUST-1314,REG-02,Colorado,Denver,2024-02-11,2024-02-15,Standard Class
ORD-10315,CUST-2205,REG-04,Minnesota,Minneapolis,2025-10-14,2025-10-21,Standard Class
ORD-10316,CUST-2120,REG-04,Michigan,Detroit,2024-03-14,2024-03-21,Standard Class
ORD-10317,CUST-2926,REG-03,Georgia,Atlanta,2024-03-11,2024-03-15,Standard Class
ORD-10318,CUST-2428,REG-03,Virginia,Richmond,2024-01-16,2024-01-20,Second Class
ORD-10319,CUST-1632,REG-04,Indiana,Indianapolis,2026-03-21,2026-03-27,Standard Class
ORD-10320,CUST-2122,REG-02,Washington,Seattle,2025-05-18,2025-05-23,Standard Class
ORD-10321,CUST-1377,REG-03,Texas,Houston,2025-01-20,2025-01-23,Second Class
ORD-10322,CUST-2344,REG-04,Indiana,Indianapolis,2024-03-12,2024-03-16,Standard Class
ORD-10323,CUST-2581,REG-03,North Carolina,Charlotte,2025-01-04,2025-01-09,Standard Class
ORD-10324,CUST-1245,REG-01,Pennsylvania,Philadelphia,2024-01-20,2024-01-27,Standard Class
ORD-10325,CUST-1529,REG-02,California,Los Angeles,2025-12-08,2025-12-12,Standard Class
ORD-10326,CUST-1549,REG-03,Virginia,Richmond,2025-05-18,2025-05-23,Standard Class
ORD-10327,CUST-2731,REG-02,Colorado,Denver,2024-07-24,2024-07-30,Standard Class
ORD-10328,CUST-2582,REG-03,Georgia,Atlanta,2024-10-24,2024-10-26,First Class
ORD-10329,CUST-2803,REG-03,Georgia,Atlanta,2025-08-21,2025-08-27,Standard Class
ORD-10330,CUST-2633,REG-01,New Jersey,Newark,2025-09-13,2025-09-18,Standard Class
ORD-10331,CUST-1523,REG-03,Florida,Miami,2024-05-17,2024-05-23,Standard Class
ORD-10332,CUST-1254,REG-01,New Jersey,Newark,2024-02-16,2024-02-21,Standard Class
ORD-10333,CUST-2972,REG-04,Michigan,Detroit,2024-03-19,2024-03-23,Standard Class
ORD-10334,CUST-2609,REG-01,Pennsylvania,Philadelphia,2025-01-27,2025-01-27,Same Day
ORD-10335,CUST-1594,REG-03,Virginia,Richmond,2026-05-24,2026-05-29,Standard Class
ORD-10336,CUST-1902,REG-01,New York,New York,2024-11-20,2024-11-22,First Class
ORD-10337,CUST-1004,REG-04,Indiana,Indianapolis,2024-08-02,2024-08-03,First Class
ORD-10338,CUST-2748,REG-03,North Carolina,Charlotte,2024-08-08,2024-08-13,Standard Class
ORD-10339,CUST-2321,REG-01,New York,New York,2026-05-06,2026-05-07,First Class
ORD-10340,CUST-2726,REG-03,North Carolina,Charlotte,2026-05-19,2026-05-26,Standard Class
ORD-10341,CUST-2004,REG-02,Colorado,Denver,2025-06-27,2025-07-01,Standard Class
ORD-10342,CUST-1798,REG-02,California,Los Angeles,2025-05-01,2025-05-08,Standard Class
ORD-10343,CUST-2839,REG-01,Pennsylvania,Philadelphia,2025-04-09,2025-04-13,Second Class
ORD-10344,CUST-1647,REG-01,Massachusetts,Boston,2024-03-19,2024-03-26,Standard Class
ORD-10345,CUST-2986,REG-04,Wisconsin,Milwaukee,2026-04-16,2026-04-18,Second Class
ORD-10346,CUST-1556,REG-03,Florida,Miami,2025-07-22,2025-07-22,Same Day
ORD-10347,CUST-1547,REG-02,Arizona,Phoenix,2025-10-26,2025-10-30,Standard Class
ORD-10348,CUST-2774,REG-04,Wisconsin,Milwaukee,2024-05-02,2024-05-04,Second Class
ORD-10349,CUST-1283,REG-04,Michigan,Detroit,2024-05-08,2024-05-09,First Class
ORD-10350,CUST-2937,REG-01,New York,New York,2024-05-21,2024-05-27,Standard Class
ORD-10351,CUST-1954,REG-03,Virginia,Richmond,2024-07-30,2024-08-01,First Class
ORD-10352,CUST-1800,REG-02,California,San Francisco,2024-08-07,2024-08-08,First Class
ORD-10353,CUST-2220,REG-04,Illinois,Chicago,2024-07-12,2024-07-19,Standard Class
ORD-10354,CUST-1181,REG-01,Massachusetts,Boston,2024-02-09,2024-02-16,Standard Class
ORD-10355,CUST-2156,REG-02,Arizona,Phoenix,2024-05-04,2024-05-08,Standard Class
ORD-10356,CUST-1884,REG-02,Colorado,Denver,2024-06-06,2024-06-11,Standard Class
ORD-10357,CUST-2743,REG-04,Minnesota,Minneapolis,2024-09-08,2024-09-08,Same Day
ORD-10358,CUST-2065,REG-04,Minnesota,Minneapolis,2024-05-04,2024-05-08,Standard Class
ORD-10359,CUST-2941,REG-02,Arizona,Phoenix,2024-11-06,2024-11-11,Standard Class
ORD-10360,CUST-1003,REG-01,Pennsylvania,Philadelphia,2024-01-11,2024-01-17,Standard Class
ORD-10361,CUST-1543,REG-04,Minnesota,Minneapolis,2024-04-25,2024-05-01,Standard Class
ORD-10362,CUST-2662,REG-02,California,Los Angeles,2024-09-09,2024-09-13,Standard Class
ORD-10363,CUST-1547,REG-02,Arizona,Phoenix,2024-08-28,2024-08-30,First Class
ORD-10364,CUST-2170,REG-01,Pennsylvania,Philadelphia,2024-03-05,2024-03-05,Same Day
ORD-10365,CUST-1719,REG-03,Florida,Miami,2024-08-16,2024-08-23,Standard Class
ORD-10366,CUST-2532,REG-03,North Carolina,Charlotte,2024-12-16,2024-12-19,Second Class
ORD-10367,CUST-1916,REG-02,Oregon,Portland,2025-03-20,2025-03-27,Standard Class
ORD-10368,CUST-1195,REG-02,Oregon,Portland,2025-11-23,2025-11-26,Second Class
ORD-10369,CUST-1714,REG-04,Wisconsin,Milwaukee,2024-11-22,2024-11-26,Second Class
ORD-10370,CUST-2276,REG-01,Pennsylvania,Philadelphia,2025-03-09,2025-03-13,Standard Class
ORD-10371,CUST-1312,REG-03,Virginia,Richmond,2026-05-19,2026-05-24,Standard Class
ORD-10372,CUST-1550,REG-03,Texas,Houston,2024-04-21,2024-04-27,Standard Class
ORD-10373,CUST-2665,REG-01,New Jersey,Newark,2026-02-05,2026-02-09,Standard Class
ORD-10374,CUST-1721,REG-04,Illinois,Chicago,2025-05-06,2025-05-11,Standard Class
ORD-10375,CUST-1974,REG-03,Virginia,Richmond,2024-08-12,2024-08-14,First Class
ORD-10376,CUST-2027,REG-01,Massachusetts,Boston,2025-03-15,2025-03-22,Standard Class
ORD-10377,CUST-1748,REG-01,New York,New York,2024-01-03,2024-01-07,Second Class
ORD-10378,CUST-1654,REG-03,Virginia,Richmond,2025-04-02,2025-04-04,First Class
ORD-10379,CUST-2341,REG-03,Florida,Miami,2024-08-16,2024-08-23,Standard Class
ORD-10380,CUST-2738,REG-04,Minnesota,Minneapolis,2024-04-14,2024-04-21,Standard Class
ORD-10381,CUST-2467,REG-01,New Jersey,Newark,2025-02-17,2025-02-22,Standard Class
ORD-10382,CUST-2897,REG-01,Massachusetts,Boston,2024-04-29,2024-05-05,Standard Class
ORD-10383,CUST-2574,REG-04,Indiana,Indianapolis,2024-02-04,2024-02-08,Second Class
ORD-10384,CUST-2619,REG-04,Michigan,Detroit,2024-04-21,2024-04-25,Second Class
ORD-10385,CUST-2522,REG-04,Illinois,Chicago,2024-02-01,2024-02-01,Same Day
ORD-10386,CUST-2996,REG-03,Texas,Austin,2025-12-08,2025-12-11,Second Class
ORD-10387,CUST-1786,REG-02,California,Los Angeles,2025-03-10,2025-03-15,Standard Class
ORD-10388,CUST-1027,REG-02,Washington,Seattle,2024-07-16,2024-07-21,Standard Class
ORD-10389,CUST-2980,REG-02,California,Los Angeles,2024-04-01,2024-04-01,Same Day
ORD-10390,CUST-1071,REG-03,Virginia,Richmond,2025-10-27,2025-10-28,First Class
ORD-10391,CUST-1883,REG-01,New Jersey,Newark,2024-02-18,2024-02-23,Standard Class
ORD-10392,CUST-2844,REG-01,Ohio,Cleveland,2024-01-27,2024-02-01,Standard Class
ORD-10393,CUST-2192,REG-03,Florida,Miami,2024-12-31,2025-01-04,Standard Class
ORD-10394,CUST-1470,REG-02,Washington,Seattle,2024-10-06,2024-10-10,Standard Class
ORD-10395,CUST-1101,REG-04,Minnesota,Minneapolis,2024-08-11,2024-08-15,Standard Class
ORD-10396,CUST-2187,REG-03,Florida,Miami,2024-07-23,2024-07-29,Standard Class
ORD-10397,CUST-1260,REG-01,New York,New York,2024-05-08,2024-05-15,Standard Class
ORD-10398,CUST-1630,REG-02,California,Los Angeles,2024-02-29,2024-03-02,Second Class
ORD-10399,CUST-2318,REG-01,New York,New York,2024-04-07,2024-04-13,Standard Class
ORD-10400,CUST-2864,REG-01,New Jersey,Newark,2024-07-05,2024-07-10,Standard Class
ORD-10401,CUST-2504,REG-04,Minnesota,Minneapolis,2024-08-26,2024-09-02,Standard Class
ORD-10402,CUST-2631,REG-03,North Carolina,Charlotte,2024-08-19,2024-08-21,First Class
ORD-10403,CUST-2271,REG-01,Ohio,Cleveland,2024-11-30,2024-12-01,First Class
ORD-10404,CUST-1556,REG-03,Florida,Miami,2025-05-02,2025-05-08,Standard Class
ORD-10405,CUST-2456,REG-03,Florida,Miami,2024-06-13,2024-06-18,Standard Class
ORD-10406,CUST-1969,REG-04,Indiana,Indianapolis,2024-02-02,2024-02-02,Same Day
ORD-10407,CUST-1260,REG-01,New York,New York,2026-05-13,2026-05-13,Same Day
ORD-10408,CUST-2610,REG-03,Georgia,Atlanta,2025-07-27,2025-08-01,Standard Class
ORD-10409,CUST-1329,REG-02,Oregon,Portland,2026-03-01,2026-03-05,Standard Class
ORD-10410,CUST-2060,REG-03,Virginia,Richmond,2024-07-15,2024-07-21,Standard Class
ORD-10411,CUST-1822,REG-03,Florida,Miami,2024-08-12,2024-08-14,Second Class
ORD-10412,CUST-1677,REG-04,Michigan,Detroit,2025-04-05,2025-04-11,Standard Class
ORD-10413,CUST-2545,REG-04,Indiana,Indianapolis,2025-10-06,2025-10-13,Standard Class
ORD-10414,CUST-1175,REG-03,Texas,Austin,2024-05-28,2024-06-01,Second Class
ORD-10415,CUST-2656,REG-03,Georgia,Atlanta,2026-03-05,2026-03-09,Second Class
ORD-10416,CUST-2728,REG-02,California,San Francisco,2025-03-16,2025-03-21,Standard Class
ORD-10417,CUST-1535,REG-02,Colorado,Denver,2026-05-19,2026-05-24,Standard Class
ORD-10418,CUST-2328,REG-01,New York,New York,2024-05-29,2024-06-01,Second Class
ORD-10419,CUST-2900,REG-03,Florida,Miami,2024-12-22,2024-12-26,Second Class
ORD-10420,CUST-1990,REG-03,North Carolina,Charlotte,2024-04-17,2024-04-23,Standard Class
ORD-10421,CUST-1119,REG-03,Florida,Miami,2024-05-08,2024-05-12,Second Class
ORD-10422,CUST-1653,REG-03,Texas,Austin,2026-05-07,2026-05-09,First Class
ORD-10423,CUST-1594,REG-03,Virginia,Richmond,2024-12-14,2024-12-16,First Class
ORD-10424,CUST-1090,REG-04,Michigan,Detroit,2026-05-15,2026-05-17,First Class
ORD-10425,CUST-1960,REG-04,Minnesota,Minneapolis,2024-01-21,2024-01-25,Standard Class
ORD-10426,CUST-2191,REG-02,California,Los Angeles,2024-08-02,2024-08-07,Standard Class
ORD-10427,CUST-1664,REG-03,Georgia,Atlanta,2024-06-01,2024-06-08,Standard Class
ORD-10428,CUST-1188,REG-02,Washington,Seattle,2026-05-14,2026-05-18,Standard Class
ORD-10429,CUST-2632,REG-02,Washington,Seattle,2026-05-23,2026-05-29,Standard Class
ORD-10430,CUST-1720,REG-03,North Carolina,Charlotte,2026-05-06,2026-05-07,First Class
ORD-10431,CUST-1356,REG-01,Massachusetts,Boston,2024-02-26,2024-02-28,First Class
ORD-10432,CUST-2478,REG-01,Pennsylvania,Philadelphia,2024-10-17,2024-10-21,Second Class
ORD-10433,CUST-2580,REG-03,Georgia,Atlanta,2024-02-22,2024-02-24,First Class
ORD-10434,CUST-1897,REG-02,Colorado,Denver,2025-11-15,2025-11-20,Standard Class
ORD-10435,CUST-1982,REG-03,Georgia,Atlanta,2024-11-10,2024-11-12,First Class
ORD-10436,CUST-1578,REG-02,California,Los Angeles,2024-03-18,2024-03-25,Standard Class
ORD-10437,CUST-1696,REG-04,Illinois,Chicago,2024-05-06,2024-05-13,Standard Class
ORD-10438,CUST-1841,REG-04,Indiana,Indianapolis,2025-05-20,2025-05-24,Second Class
ORD-10439,CUST-1258,REG-01,Pennsylvania,Philadelphia,2026-02-14,2026-02-20,Standard Class
ORD-10440,CUST-1897,REG-02,Colorado,Denver,2026-05-20,2026-05-26,Standard Class
ORD-10441,CUST-1918,REG-01,New Jersey,Newark,2024-01-19,2024-01-24,Standard Class
ORD-10442,CUST-2193,REG-03,North Carolina,Charlotte,2024-03-22,2024-03-29,Standard Class
ORD-10443,CUST-1922,REG-02,California,Los Angeles,2025-10-29,2025-11-03,Standard Class
ORD-10444,CUST-1305,REG-04,Indiana,Indianapolis,2025-02-18,2025-02-22,Second Class
ORD-10445,CUST-1599,REG-02,Colorado,Denver,2024-01-20,2024-01-22,Second Class
ORD-10446,CUST-2239,REG-02,Washington,Seattle,2025-01-03,2025-01-07,Standard Class
ORD-10447,CUST-1454,REG-04,Minnesota,Minneapolis,2024-06-17,2024-06-22,Standard Class
ORD-10448,CUST-2956,REG-03,North Carolina,Charlotte,2024-03-23,2024-03-28,Standard Class
ORD-10449,CUST-1024,REG-02,Washington,Seattle,2026-04-26,2026-04-30,Second Class
ORD-10450,CUST-1689,REG-02,Washington,Seattle,2025-04-09,2025-04-15,Standard Class
ORD-10451,CUST-1892,REG-03,Texas,Austin,2024-11-05,2024-11-10,Standard Class
ORD-10452,CUST-2570,REG-01,Ohio,Cleveland,2024-10-25,2024-11-01,Standard Class
ORD-10453,CUST-1330,REG-03,North Carolina,Charlotte,2026-05-05,2026-05-08,Second Class
ORD-10454,CUST-2943,REG-01,Pennsylvania,Philadelphia,2024-03-10,2024-03-12,First Class
ORD-10455,CUST-1054,REG-02,Arizona,Phoenix,2025-07-20,2025-07-25,Standard Class
ORD-10456,CUST-2741,REG-03,North Carolina,Charlotte,2026-01-05,2026-01-08,Second Class
ORD-10457,CUST-1735,REG-02,California,Los Angeles,2025-02-24,2025-03-03,Standard Class
ORD-10458,CUST-2923,REG-03,Texas,Houston,2026-02-22,2026-02-26,Standard Class
ORD-10459,CUST-2275,REG-04,Illinois,Chicago,2024-01-15,2024-01-20,Standard Class
ORD-10460,CUST-2466,REG-03,North Carolina,Charlotte,2025-01-29,2025-02-02,Standard Class
ORD-10461,CUST-2510,REG-04,Minnesota,Minneapolis,2025-11-20,2025-11-24,Standard Class
ORD-10462,CUST-1884,REG-02,Colorado,Denver,2024-10-24,2024-10-31,Standard Class
ORD-10463,CUST-2777,REG-04,Indiana,Indianapolis,2024-10-13,2024-10-15,First Class
ORD-10464,CUST-2468,REG-03,Georgia,Atlanta,2025-10-03,2025-10-10,Standard Class
ORD-10465,CUST-1444,REG-01,Ohio,Cleveland,2026-03-05,2026-03-12,Standard Class
ORD-10466,CUST-1192,REG-03,Texas,Houston,2024-05-03,2024-05-07,Second Class
ORD-10467,CUST-1543,REG-04,Minnesota,Minneapolis,2024-03-10,2024-03-12,Second Class
ORD-10468,CUST-2775,REG-03,Texas,Austin,2026-02-14,2026-02-18,Standard Class
ORD-10469,CUST-1876,REG-04,Wisconsin,Milwaukee,2024-09-16,2024-09-21,Standard Class
ORD-10470,CUST-2072,REG-03,Texas,Austin,2025-11-18,2025-11-24,Standard Class
ORD-10471,CUST-2831,REG-01,Massachusetts,Boston,2025-08-18,2025-08-23,Standard Class
ORD-10472,CUST-1962,REG-01,New York,New York,2024-03-16,2024-03-21,Standard Class
ORD-10473,CUST-2817,REG-01,Massachusetts,Boston,2024-02-02,2024-02-04,First Class
ORD-10474,CUST-1516,REG-03,Virginia,Richmond,2024-06-12,2024-06-19,Standard Class
ORD-10475,CUST-1843,REG-03,North Carolina,Charlotte,2025-09-08,2025-09-13,Standard Class
ORD-10476,CUST-1240,REG-02,California,San Francisco,2026-05-18,2026-05-22,Standard Class
ORD-10477,CUST-1672,REG-04,Wisconsin,Milwaukee,2024-08-23,2024-08-29,Standard Class
ORD-10478,CUST-1428,REG-03,Texas,Houston,2025-03-21,2025-03-24,Second Class
ORD-10479,CUST-1515,REG-02,Washington,Seattle,2024-06-29,2024-07-03,Second Class
ORD-10480,CUST-1193,REG-03,Florida,Miami,2025-11-21,2025-11-25,Standard Class
ORD-10481,CUST-1781,REG-02,Colorado,Denver,2025-02-08,2025-02-15,Standard Class
ORD-10482,CUST-1653,REG-03,Texas,Austin,2024-06-14,2024-06-17,Second Class
ORD-10483,CUST-2760,REG-01,New Jersey,Newark,2024-11-29,2024-12-05,Standard Class
ORD-10484,CUST-2674,REG-01,Pennsylvania,Philadelphia,2024-12-29,2025-01-04,Standard Class
ORD-10485,CUST-2062,REG-04,Illinois,Chicago,2025-07-23,2025-07-28,Standard Class
ORD-10486,CUST-2212,REG-02,Washington,Seattle,2024-01-02,2024-01-02,Same Day
ORD-10487,CUST-1557,REG-03,Texas,Austin,2024-03-28,2024-03-29,First Class
ORD-10488,CUST-2000,REG-01,Pennsylvania,Philadelphia,2024-06-11,2024-06-12,First Class
ORD-10489,CUST-2819,REG-01,New Jersey,Newark,2024-02-29,2024-03-04,Standard Class
ORD-10490,CUST-1802,REG-03,North Carolina,Charlotte,2025-06-30,2025-07-04,Standard Class
ORD-10491,CUST-1309,REG-02,Colorado,Denver,2024-05-28,2024-06-01,Second Class
ORD-10492,CUST-2764,REG-04,Wisconsin,Milwaukee,2024-02-06,2024-02-10,Standard Class
ORD-10493,CUST-1716,REG-03,Georgia,Atlanta,2025-06-05,2025-06-06,First Class
ORD-10494,CUST-1372,REG-04,Michigan,Detroit,2024-03-16,2024-03-20,Standard Class
ORD-10495,CUST-1569,REG-01,New Jersey,Newark,2024-10-01,2024-10-08,Standard Class
ORD-10496,CUST-2477,REG-02,California,Los Angeles,2025-09-08,2025-09-13,Standard Class
ORD-10497,CUST-1119,REG-03,Florida,Miami,2024-02-16,2024-02-17,First Class
ORD-10498,CUST-2019,REG-03,Georgia,Atlanta,2025-03-04,2025-03-06,Second Class
ORD-10499,CUST-2770,REG-02,California,San Francisco,2024-09-14,2024-09-15,First Class
ORD-10500,CUST-2611,REG-04,Minnesota,Minneapolis,2024-12-06,2024-12-10,Standard Class
ORD-10501,CUST-1353,REG-03,Florida,Miami,2025-01-19,2025-01-20,First Class
ORD-10502,CUST-1470,REG-02,Washington,Seattle,2025-01-26,2025-01-30,Standard Class
ORD-10503,CUST-1021,REG-04,Wisconsin,Milwaukee,2024-05-29,2024-06-01,Second Class
ORD-10504,CUST-1462,REG-02,Oregon,Portland,2024-09-09,2024-09-15,Standard Class
ORD-10505,CUST-2053,REG-03,Florida,Miami,2024-10-02,2024-10-08,Standard Class
ORD-10506,CUST-2057,REG-04,Michigan,Detroit,2025-05-04,2025-05-08,Standard Class
ORD-10507,CUST-1984,REG-04,Illinois,Chicago,2026-05-22,2026-05-28,Standard Class
ORD-10508,CUST-2605,REG-02,Colorado,Denver,2025-10-14,2025-10-15,First Class
ORD-10509,CUST-2576,REG-03,Florida,Miami,2024-07-31,2024-08-05,Standard Class
ORD-10510,CUST-2058,REG-03,Texas,Houston,2024-06-02,2024-06-03,First Class
ORD-10511,CUST-1109,REG-01,New York,New York,2024-01-21,2024-01-28,Standard Class
ORD-10512,CUST-2720,REG-03,Georgia,Atlanta,2024-06-14,2024-06-19,Standard Class
ORD-10513,CUST-1877,REG-01,New York,New York,2024-05-31,2024-06-01,First Class
ORD-10514,CUST-1108,REG-03,Georgia,Atlanta,2024-07-28,2024-08-01,Standard Class
ORD-10515,CUST-2316,REG-01,Massachusetts,Boston,2026-05-31,2026-06-04,Standard Class
ORD-10516,CUST-1815,REG-03,Texas,Houston,2024-03-27,2024-03-28,First Class
ORD-10517,CUST-2263,REG-02,California,Los Angeles,2024-05-18,2024-05-22,Standard Class
ORD-10518,CUST-1583,REG-03,Texas,Austin,2025-05-16,2025-05-20,Standard Class
ORD-10519,CUST-1690,REG-01,Massachusetts,Boston,2024-05-23,2024-05-27,Standard Class
ORD-10520,CUST-1274,REG-01,Ohio,Cleveland,2025-02-21,2025-02-27,Standard Class
ORD-10521,CUST-1315,REG-04,Michigan,Detroit,2025-09-12,2025-09-18,Standard Class
ORD-10522,CUST-2680,REG-03,Texas,Austin,2024-09-22,2024-09-28,Standard Class
ORD-10523,CUST-2548,REG-03,Virginia,Richmond,2024-12-11,2024-12-16,Standard Class
ORD-10524,CUST-2188,REG-02,Washington,Seattle,2024-10-11,2024-10-17,Standard Class
ORD-10525,CUST-1366,REG-01,Massachusetts,Boston,2025-10-17,2025-10-19,First Class
ORD-10526,CUST-2269,REG-01,New Jersey,Newark,2025-01-24,2025-01-26,Second Class
ORD-10527,CUST-1816,REG-03,Texas,Austin,2024-01-01,2024-01-05,Standard Class
ORD-10528,CUST-1068,REG-02,Colorado,Denver,2025-10-25,2025-11-01,Standard Class
ORD-10529,CUST-1103,REG-01,Pennsylvania,Philadelphia,2025-09-17,2025-09-21,Second Class
ORD-10530,CUST-1126,REG-04,Michigan,Detroit,2024-09-30,2024-10-04,Second Class
ORD-10531,CUST-1108,REG-03,Georgia,Atlanta,2024-04-05,2024-04-05,Same Day
ORD-10532,CUST-2360,REG-03,Texas,Austin,2024-11-08,2024-11-15,Standard Class
ORD-10533,CUST-2043,REG-04,Wisconsin,Milwaukee,2024-02-02,2024-02-06,Standard Class
ORD-10534,CUST-1413,REG-02,Washington,Seattle,2024-02-10,2024-02-15,Standard Class
ORD-10535,CUST-2757,REG-01,Pennsylvania,Philadelphia,2025-08-06,2025-08-06,Same Day
ORD-10536,CUST-2489,REG-01,New York,New York,2024-01-29,2024-01-31,First Class
ORD-10537,CUST-1027,REG-02,Washington,Seattle,2025-10-31,2025-11-04,Standard Class
ORD-10538,CUST-2600,REG-04,Wisconsin,Milwaukee,2024-03-04,2024-03-04,Same Day
ORD-10539,CUST-2225,REG-04,Indiana,Indianapolis,2024-05-09,2024-05-16,Standard Class
ORD-10540,CUST-1276,REG-02,California,Los Angeles,2025-04-28,2025-05-04,Standard Class
ORD-10541,CUST-2885,REG-02,Colorado,Denver,2024-07-02,2024-07-09,Standard Class
ORD-10542,CUST-1010,REG-03,Texas,Houston,2025-02-21,2025-02-27,Standard Class
ORD-10543,CUST-2809,REG-02,Oregon,Portland,2024-09-14,2024-09-16,Second Class
ORD-10544,CUST-1802,REG-03,North Carolina,Charlotte,2025-04-16,2025-04-19,Second Class
ORD-10545,CUST-2506,REG-02,Washington,Seattle,2025-09-07,2025-09-12,Standard Class
ORD-10546,CUST-1914,REG-01,New York,New York,2024-03-05,2024-03-12,Standard Class
ORD-10547,CUST-1178,REG-01,New Jersey,Newark,2025-10-03,2025-10-09,Standard Class
ORD-10548,CUST-1244,REG-02,California,Los Angeles,2025-02-28,2025-03-06,Standard Class
ORD-10549,CUST-1528,REG-04,Indiana,Indianapolis,2024-05-09,2024-05-14,Standard Class
ORD-10550,CUST-2091,REG-04,Wisconsin,Milwaukee,2026-04-08,2026-04-12,Second Class
